x,y
-8.145699598484170689e-01,-2.896132876870436967e-01
-8.158222711685158002e-01,-2.880338971210877341e-01
-8.170655813051871386e-01,-2.864474462635070440e-01
-8.183179400837017337e-01,-2.848680933288672557e-01
-8.195540846052516981e-01,-2.832760232706306169e-01
-8.208031691848670652e-01,-2.816941040510809735e-01
-8.220386511160563403e-01,-2.801015141478155890e-01
-8.232793691046119688e-01,-2.785130302355346421e-01
-8.245159510697260830e-01,-2.769212943133941285e-01
-8.257487665968870072e-01,-2.753266665122935941e-01
-8.269868056193753203e-01,-2.737360636136812464e-01
-8.282134721730753935e-01,-2.721367107336030711e-01
-8.294495182189983717e-01,-2.705445798733315810e-01
-8.306735263902054189e-01,-2.689431797479186481e-01
-8.319033815004986954e-01,-2.673462858326351443e-01
-8.331250453453389326e-01,-2.657430729288636773e-01
-8.343457228935750036e-01,-2.641391171282106987e-01
-8.355699703795140820e-01,-2.625378750180194509e-01
-8.367874405825052042e-01,-2.609315141133357607e-01
-8.380072562951924597e-01,-2.593269332170566321e-01
-8.392222481550074553e-01,-2.577187013672631588e-01
-8.404352267907653218e-01,-2.561089517210679567e-01
-8.416478548360939449e-01,-2.544989280252943353e-01
-8.428553627336022869e-01,-2.528850250295312518e-01
-8.440660870370986224e-01,-2.512735358114779327e-01
-8.452747513330943763e-01,-2.496605197026503242e-01
-8.464769958686471085e-01,-2.480427490634412035e-01
-8.476834120246504733e-01,-2.464280730645954376e-01
-8.488780389789455372e-01,-2.448046315776582771e-01
-8.500824550200132279e-01,-2.431884694365877009e-01
-8.512772134499360099e-01,-2.415651054920557872e-01
-8.524734138628548008e-01,-2.399428204366485240e-01
-8.536724146063101593e-01,-2.383225872992663363e-01
-8.548567742849034756e-01,-2.366916723840133130e-01
-8.560552054729865246e-01,-2.350710447483298493e-01
-8.572352226330638425e-01,-2.334369340714781138e-01
-8.584265630772838218e-01,-2.318111176236454518e-01
-8.596101030386351649e-01,-2.301795566035906015e-01
-8.607897005340559016e-01,-2.285451896339982802e-01
-8.619777275090012569e-01,-2.269168929444848049e-01
-8.631480932257654670e-01,-2.252758950787575598e-01
-8.643352876203247437e-01,-2.236470332211061562e-01
-8.655038913926276223e-01,-2.220047410955580947e-01
-8.666774089009926518e-01,-2.203659933683713157e-01
-8.678515844373384525e-01,-2.187276802077925686e-01
-8.690153239399656115e-01,-2.170819971082716682e-01
-8.701906069804873356e-01,-2.154445145330650124e-01
-8.713529663948138548e-01,-2.137978532100688056e-01
-8.725185165491929906e-01,-2.121534784432561327e-01
-8.736803091329883308e-01,-2.105063805162410151e-01
-8.748367474981328940e-01,-2.088555283873460566e-01
-8.759991979909501625e-01,-2.072089162043979360e-01
-8.771557994295080540e-01,-2.055582150966073218e-01
-8.783076220540206869e-01,-2.039042029392220678e-01
-8.794631371761899574e-01,-2.022527432441216522e-01
-8.806090032407321022e-01,-2.005945064804450506e-01
-8.817608573201098920e-01,-1.989404379101573361e-01
-8.829121160365864807e-01,-1.972859676491706682e-01
-8.840491292375034504e-01,-1.956217407698286892e-01
-8.851996189846491614e-01,-1.939667793585446720e-01
-8.863327301073051778e-01,-1.922998008385894408e-01
-8.874757182652168730e-01,-1.906396257127254690e-01
-8.886172772536703457e-01,-1.889784209456486508e-01
-8.897423747888152379e-01,-1.873061164506381326e-01
-8.908884890862929229e-01,-1.856480802428112087e-01
-8.920094206895324840e-01,-1.839728875544504039e-01
-8.931425598848660163e-01,-1.823060147730463376e-01
-8.942725351651164001e-01,-1.806369090039888214e-01
-8.953865494053945273e-01,-1.789571918846095400e-01
-8.965250787197882598e-01,-1.772939092259661342e-01
-8.976383517095880560e-01,-1.756136599913404317e-01
-8.987602334399071857e-01,-1.739392242080891327e-01
-8.998796026283260030e-01,-1.722629871060368800e-01
-9.009875610979075633e-01,-1.705792711237706372e-01
-9.021098077963608519e-01,-1.689050541313634191e-01
-9.032187960204253185e-01,-1.672220216692376638e-01
-9.043254701744725121e-01,-1.655374887423410601e-01
-9.054373848660766111e-01,-1.638563205799115630e-01
-9.065411582625459985e-01,-1.621698365494717298e-01
-9.076441308649755291e-01,-1.604829452484071439e-01
-9.087497870639655861e-01,-1.587977420662691208e-01
-9.098383871017647895e-01,-1.571013611656510711e-01
-9.109445194897957121e-01,-1.554164248330773268e-01
-9.120454820289191078e-01,-1.537280533667111648e-01
-9.131265320754531345e-01,-1.520270153702471538e-01
-9.142300445099622586e-01,-1.503404018656126218e-01
-9.153099119781985538e-01,-1.486384487366096685e-01
-9.163992841584889248e-01,-1.469425899436096750e-01
-9.174948175086173885e-01,-1.452506783380479727e-01
-9.185593293079286070e-01,-1.435391345553120312e-01
-9.196580200877186861e-01,-1.418494018754809516e-01
-9.207315393301207518e-01,-1.401434374448816411e-01
-9.218005305586577380e-01,-1.384347598925819989e-01
-9.228908149559039709e-01,-1.367394610589245385e-01
-9.239531329027229622e-01,-1.350266084816668655e-01
-9.250309554815266955e-01,-1.333236372560920868e-01
-9.261002962152559137e-01,-1.316150505309108543e-01
-9.271570945880310832e-01,-1.298988015946979935e-01
-9.282319906225200423e-01,-1.281939186638624828e-01
-9.292939333455434436e-01,-1.264808749477822625e-01
-9.303434434245401174e-01,-1.247600872576871273e-01
-9.314135392240294742e-01,-1.230520058961848823e-01
-9.324716168899130908e-01,-1.213365444583048708e-01
-9.335150533798493022e-01,-1.196123107914231626e-01
-9.345796590326653774e-01,-1.179009431251591272e-01
-9.356252662705184520e-01,-1.161777299327690499e-01
-9.366686108623890616e-01,-1.144534697866738948e-01
-9.377299927659924483e-01,-1.127400330895807073e-01
-9.387536574073548357e-01,-1.110036953043838509e-01
-9.398056609696023855e-01,-1.092846225291719958e-01
-9.408536236693082477e-01,-1.075628407827525918e-01
-9.418657677728485833e-01,-1.058199003165758989e-01
-9.429280107356891039e-01,-1.041070958764609006e-01
-9.439535100914101529e-01,-1.023718410612554225e-01
-9.449674408259224334e-01,-1.006300351235618340e-01
-9.460212066014662691e-01,-9.891179884977108205e-02
-9.470378044131420037e-01,-9.717150951847880469e-02
-9.480591550820166580e-01,-9.543421058190092177e-02
-9.490925395254136143e-01,-9.370363992618560567e-02
-9.501059893366414766e-01,-9.196156893171684998e-02
-9.511213340639800284e-01,-9.022100931854655503e-02
-9.521480435810281140e-01,-8.848670378626925792e-02
-9.531570718834609934e-01,-8.674185740322440386e-02
-9.541627939917222134e-01,-8.499580832888388449e-02
-9.551878945530614118e-01,-8.326062344279830385e-02
-9.561755682471060336e-01,-8.150356371803904598e-02
-9.571872262325794578e-01,-7.976042281007264534e-02
-9.582127735618156672e-01,-7.802523372070648000e-02
-9.591775369316266620e-01,-7.625549084600723171e-02
-9.601967805407922718e-01,-7.451721389255121231e-02
-9.612023934804972969e-01,-7.277035934286034402e-02
-9.621624695097525937e-01,-7.099839515326158979e-02
-9.631912960442249316e-01,-6.926581970058358351e-02
-9.641742267551890455e-01,-6.750610227448315681e-02
-9.651309267219865262e-01,-6.573238535635707314e-02
-9.661506512294208981e-01,-6.399429669180187186e-02
-9.671306000866484176e-01,-6.223334247214485498e-02
-9.680839432230406993e-01,-6.045755632500552507e-02
-9.690902403645839103e-01,-5.871153827698723932e-02
-9.700727111197912089e-01,-5.695217090318793751e-02
-9.710069114745405461e-01,-5.516610598290530576e-02
-9.720137499029286587e-01,-5.342045476115677566e-02
-9.730007824383060111e-01,-5.166332580953841153e-02
-9.739085553040939258e-01,-4.986368511583944008e-02
-9.749221474986523583e-01,-4.812257464529689360e-02
-9.758982308733831212e-01,-4.635904992251801277e-02
-9.767942647013597712e-01,-4.455402952459153881e-02
-9.778163822672653049e-01,-4.281831723418990515e-02
-9.787700702127646313e-01,-4.104258146981299565e-02
-9.796656376234823549e-01,-3.923784799477089691e-02
-9.806847193229855097e-01,-3.750092627478952834e-02
-9.816277834546051073e-01,-3.572008422770289737e-02
-9.825251262622618498e-01,-3.391620750623119962e-02
-9.835154161406308715e-01,-3.216430650692335413e-02
-9.844738641009123103e-01,-3.039296503448847900e-02
-9.853753169959381664e-01,-2.859015032400726714e-02
-9.863273208642437950e-01,-2.681964216390398878e-02
-9.873130155057505686e-01,-2.506394090919338707e-02
-9.881812205576196995e-01,-2.324488120973653912e-02
-9.891205167134784482e-01,-2.146767378101345838e-02
-9.901554063617671320e-01,-1.973891431165850086e-02
-9.909799909316264754e-01,-1.789967031223152830e-02
-9.918949764401263636e-01,-1.611007936988523986e-02
-9.929589999318245708e-01,-1.439817627350586417e-02
-9.937857694928153851e-01,-1.256552320533738457e-02
-9.946470316542092016e-01,-1.075782814400087946e-02
-9.957647910708287142e-01,-9.080517174372380873e-03
-9.966497171944315170e-01,-7.290595587464058711e-03
-9.972714655072842937e-01,-5.373756467923626427e-03
-9.986378183643933593e-01,-3.929691144080734236e-03
-9.999290494214360114e-01,-2.381957136052855264e-03
-1.000107406774391139e+00,-3.780424776285672139e-04
-1.000368184389929471e+00,1.618657248726648127e-03
-1.000784998651534474e+00,3.568833596436947128e-03
-1.002133120486476070e+00,5.067274693187863097e-03
-1.003240461703472475e+00,6.692669736804748339e-03
-1.003908798558389215e+00,8.594270128747753118e-03
-1.004852368125654039e+00,1.036040150099173766e-02
-1.005951576902548661e+00,1.204992754905237842e-02
-1.006700645194318344e+00,1.391847794742175418e-02
-1.007536575060944850e+00,1.574720210362177616e-02
-1.008538699208555434e+00,1.749606041550800031e-02
-1.009403019180632244e+00,1.930916897422165629e-02
-1.010189054347642834e+00,2.116390424796682143e-02
-1.011136639814177229e+00,2.294290396294448517e-02
-1.012063438083568467e+00,2.472711556735182614e-02
-1.012829944846339592e+00,2.659131126118441726e-02
-1.013727134850385792e+00,2.839571296402843004e-02
-1.014678709725205907e+00,3.017102161000599289e-02
-1.015459697162541142e+00,3.202764191882369327e-02
-1.016305234104625921e+00,3.385644331425274184e-02
-1.017196303511186173e+00,3.566398515465254299e-02
-1.018062583075008076e+00,3.747920983456272392e-02
-1.018868962288062674e+00,3.932575937579225328e-02
-1.019722795032475426e+00,4.115160927292142029e-02
-1.020642868988119956e+00,4.294356628639727641e-02
-1.021417417634925551e+00,4.480396434980095377e-02
-1.022248497666851108e+00,4.664028245481784130e-02
-1.023138478728764067e+00,4.844835429600638510e-02
-1.023950160788628772e+00,5.029123568857205712e-02
-1.024760372705260991e+00,5.213685614045941025e-02
-1.025608557495696793e+00,5.396495385726208377e-02
-1.026469822765684992e+00,5.578654481605255233e-02
-1.027257658875441848e+00,5.764177169950289448e-02
-1.028071157536646352e+00,5.948567634060348414e-02
-1.028920995865397314e+00,6.131338885007104472e-02
-1.029740060071479224e+00,6.315396029278878831e-02
-1.030523145431387011e+00,6.501109854137186728e-02
-1.031347475725853835e+00,6.685045651846664716e-02
-1.032206881198115989e+00,6.867345715788331084e-02
-1.032962647428337544e+00,7.054196636183503177e-02
-1.033763422787605135e+00,7.239170067418040921e-02
-1.034587293181657319e+00,7.423108176001709524e-02
-1.035393143217557821e+00,7.607763063941272441e-02
-1.036167697811216204e+00,7.793844302442257121e-02
-1.036960356599019528e+00,7.979155043634665601e-02
-1.037779858596013183e+00,8.163306467175228398e-02
-1.038559627692163367e+00,8.349136506367935140e-02
-1.039324694663794402e+00,8.535608350495073327e-02
-1.040119323149065966e+00,8.720846677324942120e-02
-1.040938856793631073e+00,8.904984754232350697e-02
-1.041677831232560081e+00,9.092507921011978855e-02
-1.042449128386464308e+00,9.278729802182192343e-02
-1.043237216310899829e+00,9.464238307110002524e-02
-1.044021577445740867e+00,9.649868661474549081e-02
-1.044768360682391428e+00,9.837084643470524192e-02
-1.045528600800151420e+00,1.002375427810434094e-01
-1.046307366911630066e+00,1.020966505094686588e-01
-1.047077084503622357e+00,1.039590559373679557e-01
-1.047811069441072274e+00,1.058362483994692849e-01
-1.048566210725550896e+00,1.077050768674550768e-01
-1.049340726033047844e+00,1.095659070342047958e-01
-1.050083097455911219e+00,1.114394241635926625e-01
-1.050815826810498788e+00,1.133171530831132146e-01
-1.051562514770870704e+00,1.151893316613175344e-01
-1.052319896900464791e+00,1.170572476660034639e-01
-1.053056008461238813e+00,1.189332612995349925e-01
-1.053777084379194040e+00,1.208154549858197341e-01
-1.054510413986544215e+00,1.226929495635113443e-01
-1.055264648875883671e+00,1.245621326096794101e-01
-1.055982341439756889e+00,1.264454210972139614e-01
-1.056693366360120123e+00,1.283314756470348705e-01
-1.057420614609678289e+00,1.302113171189810958e-01
-1.058157555720931731e+00,1.320873653452278029e-01
-1.058867791470167852e+00,1.339734198037423052e-01
-1.059570081312937395e+00,1.358627202214811036e-01
-1.060281113056126268e+00,1.377487578990730932e-01
-1.061006471981679189e+00,1.396293462728005197e-01
-1.061711395236448752e+00,1.415175356921929695e-01
-1.062398586300399739e+00,1.434123968326977694e-01
-1.063100554316253721e+00,1.453018409591528837e-01
-1.063812147860212054e+00,1.471876590216294189e-01
-1.064508062902542296e+00,1.490791013535986698e-01
-1.065187673051741779e+00,1.509767020090009848e-01
-1.065874281408479618e+00,1.528717661337937184e-01
-1.066568357909378095e+00,1.547641233974144659e-01
-1.067268558465949591e+00,1.566540902838853278e-01
-1.067930658282486789e+00,1.585578533766210385e-01
-1.068602118910624510e+00,1.604583530022824500e-01
-1.069284915322479934e+00,1.623548041612691284e-01
-1.069974906434284057e+00,1.642486366957503219e-01
-1.070629783897821374e+00,1.661548237423176588e-01
-1.071288886199809554e+00,1.680596364691308020e-01
-1.071953767585710482e+00,1.699624398757011434e-01
-1.072626915966523153e+00,1.718623423625901259e-01
-1.073287470632401819e+00,1.737665195749537872e-01
-1.073928978720729122e+00,1.756773310043683034e-01
-1.074579352643117325e+00,1.775851496444272037e-01
-1.075236861608923844e+00,1.794905145676461977e-01
-1.075899060918107164e+00,1.813942461553199048e-01
-1.076527086375242748e+00,1.833095378374059170e-01
-1.077161490373689023e+00,1.852227197821190996e-01
-1.077800497385895229e+00,1.871343730773527281e-01
-1.078447429842625205e+00,1.890433614478534419e-01
-1.079081861813898646e+00,1.909564476258356347e-01
-1.079698181515687860e+00,1.928755364678314543e-01
-1.080322519942158221e+00,1.947920332018517331e-01
-1.080951333766398292e+00,1.967070616748462786e-01
-1.081584128133727507e+00,1.986207814088649659e-01
-1.082194351808777322e+00,2.005417367916594862e-01
-1.082800434576157933e+00,2.024640802138179541e-01
-1.083410394045835945e+00,2.043852015426338986e-01
-1.084027268085908213e+00,2.063041138962766752e-01
-1.084647490140763892e+00,2.082219252485673633e-01
-1.085234422566777379e+00,2.101502064857244390e-01
-1.085828946258891259e+00,2.120761603835181752e-01
-1.086426466915683120e+00,2.140011843375344558e-01
-1.087027221485935780e+00,2.159252041265695421e-01
-1.087629445676533191e+00,2.178487077277983519e-01
-1.088203865087380651e+00,2.197807490574116285e-01
-1.088782699275960830e+00,2.217114766882308241e-01
-1.089366417599721526e+00,2.236407328390686566e-01
-1.089952932232949312e+00,2.255691388884298321e-01
-1.090536865499322383e+00,2.274982805638337546e-01
-1.091098586138557813e+00,2.294340548458767282e-01
-1.091662855991098136e+00,2.313690877977860050e-01
-1.092229746713526461e+00,2.333033559051336525e-01
-1.092800446224235777e+00,2.352365032448866244e-01
-1.093373574217128219e+00,2.371689217357703938e-01
-1.093918051444659367e+00,2.391096181960593869e-01
-1.094466884524684547e+00,2.410490867094598755e-01
-1.095017602084395802e+00,2.429880207467625675e-01
-1.095570434422133310e+00,2.449263536925254392e-01
-1.096127167981137074e+00,2.468635692181366803e-01
-1.096662923816076551e+00,2.488066456077923372e-01
-1.097194380283961213e+00,2.507509481112681349e-01
-1.097728391945374415e+00,2.526945501597342991e-01
-1.098263746596780166e+00,2.546377824721757221e-01
-1.098800687247932562e+00,2.565805776079061462e-01
-1.099333189710266279e+00,2.585245422761836553e-01
-1.099846402644506949e+00,2.604737386752524197e-01
-1.100361999631541687e+00,2.624223068545161186e-01
-1.100879451509547247e+00,2.643703831829213868e-01
-1.101397846983668494e+00,2.663182085003601429e-01
-1.101917315699336264e+00,2.682657480906432412e-01
