"tau","bridgeWeight","X","Y","Z"
0.10091743119266054,0.10369663219754043,-0.897163885161711,1.8999613290443877,-0.044469462486552994
0.10175145954962468,0.10426216102124637,-0.9271785474205876,1.8904927992831149,-0.07035817179353382
0.10258548790658882,0.10482793612109971,-0.9572978452687502,1.8811881540057795,-0.09621269782449768
0.10341951626355296,0.10539407455273302,-0.9875438877038478,1.8720366241031818,-0.12201515951282133
0.1042535446205171,0.1059606932355536,-1.0179381914641676,1.863026212396266,-0.14774771254749824
0.10508757297748123,0.10652790891766772,-1.048501626029589,1.8541437212243004,-0.17339256161861072
0.10592160133444536,0.10709583814003289,-1.0792543598568314,1.8453747823830469,-0.19893197262924872
0.1067556296914095,0.10766459719961682,-1.1102158079474258,1.8367038893586747,-0.22434828486560554
0.10758965804837364,0.1082343021113508,-1.1414045808444797,1.8281144317990614,-0.2496239231168071
0.10842368640533778,0.1088050685686785,-1.172838435151749,1.8195887321601651,-0.2747414097362331
0.10925771476230191,0.10937701190251686,-1.2045342256658533,1.8111080844612364,-0.29968337663603367
0.11009174311926605,0.10995024703846114,-1.2365078592096033,1.802652795078896,-0.32443257720663227
0.11092577147623019,0.11052488845208513,-1.2687742502513908,1.7942022255064465,-0.34897189815302015
0.11175979983319433,0.11110105012220722,-1.301347278392434,1.7857348370012882,-0.3732843712397872
0.11259382819015847,0.11167884548201262,-1.3342397478003578,1.777228237039918,-0.3973531849367971
0.11342785654712259,0.11225838736794476,-1.3674633486641494,1.7686592274967552,-0.42116169595749475
0.11426188490408673,0.11283978796630025,-1.4010286207419307,1.760003854459966,-0.4446934406820183
0.11509591326105087,0.11342315875748507,-1.434944919069302,1.751237459594504,-0.46793214645723
0.11592994161801501,0.11400861045791169,-1.46922038189218,1.7423347329598031,-0.4908617427659164
0.11676396997497915,0.11459625295954047,-1.5038619008841039,1.7332697671869697,-0.5134663722575364
0.11759799833194329,0.11518619526709065,-1.5388750937039464,1.7240161129178422,-0.5357304016329403
0.11843202668890741,0.11577854543296813,-1.574264278945826,1.71454683540603,-0.5576384323755935
0.11926605504587155,0.11637341048997919,-1.6100324535287673,1.7048345721779292,-0.5791753113219459
0.12010008340283569,0.11697089638191865,-1.6461812725693377,1.694851591649805,-0.6003261410637268
0.12093411175979983,0.11757110789214197,-1.6827110317761211,1.684569852595277,-0.6210762901750024
0.12176814011676397,0.11817414857024666,-1.719620652400355,1.6739610643560077,-0.6414114032570106
0.1226021684737281,0.11878012065700766,-1.7569076687726026,1.662996747687006,-0.6613174107938776
0.12343619683069224,0.11938912500772456,-1.7945682184507197,1.651648296126807,-0.680780538812453
0.12427022518765637,0.12000126101415325,-1.8325970349997107,1.6398870377818116,-0.6997873183396551
0.12510425354462051,0.12061662652520734,-1.870987443419494,1.6276842974132466,-0.7183245946508514
0.12593828190158465,0.12123531776662329,-1.9097313582318067,1.6150114587146684,-0.7363795363028802
0.1267723102585488,0.12185742925979401,-1.9488192842328345,1.6018400266675092,-0.7539396439456062
0.12760633861551293,0.12248305373998139,-1.988240319913392,1.5881416898619762,-0.7709927589058981
0.12844036697247707,0.12311228207412377,-2.0279821635437587,1.5738883826706351,-0.7875270715381669
0.12927439532944118,0.12374520317845888,-2.0680311219155594,1.559052347162188,-0.8035311293357664
0.13010842368640532,0.1243819039361831,-2.108372121728326,1.5436061946433983,-0.8189938447976266
0.13094245204336946,0.12502246911537054,-2.148988723603748,1.527522966717671,-0.8339045030448087
0.1317764804003336,0.12566698128737253,-2.1898631387058924,1.5107761957496255,-0.8482527691816936
0.13261050875729774,0.1263155207459169,-2.2309762479410824,1.4933399646260082,-0.8620286953967868
0.13344453711426188,0.12696816542712205,-2.2723076237065207,1.4751889657044284,-0.8752227277982721
0.13427856547122602,0.12762499083063641,-2.3138355541522584,1.4562985588428474,-0.8878257129795946
0.13511259382819016,0.12828606994210714,-2.3555370699165668,1.4366448284042814,-0.8998289043106171
0.1359466221851543,0.12895147315717564,-2.397387973290434,1.4162046391329675,-0.9112239679499986
0.13678065054211844,0.12962126820718917,-2.439362869762593,1.3949556908001717,-0.9220029885746697
0.13761467889908258,0.13029552008680825,-2.481435201892159,1.3728765715199875,-0.9321584748224924
0.1384487072560467,0.1309742909836823,-2.5235772854519345,1.349946809637735,-0.941683364444361
0.13928273561301083,0.13165764021035314,-2.5657603477813016,1.3261469240961026,-0.9505710291622114
0.14011676396997497,0.13234562413853754,-2.6079545682836978,1.3014584731868506,-0.9588152792295863
0.1409507923269391,0.1330382961359279,-2.6501291209998725,1.2758641015986623,-0.9664103676916485
0.14178482068390325,0.1337357065056398,-2.6922522191843985,1.2493475856748282,-0.9733509943416888
0.14261884904086738,0.13443790242842174,-2.734291161809295,1.221893876797528,-0.9796323093714405
0.14345287739783152,0.13514492790773322,-2.7762123819152227,1.1934891428188497,-0.9852499167126838
0.14428690575479566,0.1358568237177825,-2.8179814967273713,1.1641208074621554,-0.9901998770678082
0.1451209341117598,0.13657362735460563,-2.8595633594500076,1.1337775876210092,-0.9944787106272804
0.14595496246872394,0.13729537299025443,-2.900922112650585,1.102449528486694,-0.9980833994721634
0.14678899082568808,0.13802209143014954,-2.9420212431415407,1.0701280364392465,-1.0010113896599824
0.1476230191826522,0.13875381007364265,-2.9828236382651454,1.0368059096409548,-1.0032605929925134
0.14845704753961633,0.1394905528778183,-3.0232916434842205,1.0024773662755577,-1.0048293884643125
0.14929107589658047,0.1402323403245544,-3.06338712117923,0.9671380703805855,-1.0057166233909185
0.1501251042535446,0.14097918939084783,-3.10307151055004,0.9307851552248013,-1.0059216142159892
0.15095913261050875,0.14173111352239742,-3.142305888518582,0.8934172441872552,-1.0054441469967816
0.1517931609674729,0.14248812261042565,-3.1810510315269043,0.8550344690991487,-1.0042844775676425
0.15262718932443703,0.14325022297170645,-3.2192674781233976,0.8156384860144748,-1.002443331381379
0.15346121768140117,0.14401741733175233,-3.25691559222854,0.775232488380396,-0.9999219030286083
0.1542952460383653,0.14478970481110315,-3.293955626970278,0.7338212175832064,-0.9967218554353628
0.15512927439532945,0.14556708091464202,-3.330347788978028,0.6914109708509926,-0.9928453187395482
0.15596330275229356,0.14634953752385269,-3.366052303023514,0.6480096064991849,-0.9882948888469648
0.1567973311092577,0.1471370628919168,-3.4010294768959066,0.6036265465105765,-0.9830736256678537
0.15763135946622184,0.14792964164153524,-3.435239766398312,0.5582727764467796,-0.9771850510351797
0.15846538782318598,0.14872725476534474,-3.4686438403524473,0.5119608426934746,-0.9706331463060566
0.15929941618015012,0.14952987962878353,-3.5012026454981857,0.46470484704743314,-0.9634223496479403
0.16013344453711426,0.15033748997524798,-3.532877471174972,0.41652043865881583,-0.9555575530113866
0.1609674728940784,0.15115005593336592,-3.5636300136723724,0.36742480334789795,-0.9470440987914606
0.16180150125104253,0.15196754402619936,-3.5934224401376897,0.3174366503209772,-0.9378877761800812
0.16263552960800667,0.152789917182176,-3.622217451929368,0.26657619631592855,-0.9280948172117262
0.1634695579649708,0.15361713474753735,-3.649978347305957,0.21486514721338112,-0.9176718925051943
0.16430358632193495,0.15444915250008154,-3.6766690833416673,0.1623266771550585,-0.9066261067043341
0.16513761467889906,0.15528592266397032,-3.7022543369610035,0.1089854052163156,-0.8949649936208169
0.1659716430358632,0.1587516044942211,-3.6119362613106083,0.05475234748045597,-0.6685335131053459
0.16680567139282734,0.1593865986396558,-3.5956373653690465,0.09554716407096471,-0.6557298170897498
