s,A_x,A_y,A_z,B_x,B_y,B_z
2.971423051520346,0.30651633456088734,0.0,0.0,0.07974238306273533,0.040455528800130994,0.0
2.9845130209103035,0.2933799794184982,0.0,0.0,0.07495280097354474,0.037943548532921555,0.0
2.997602990300261,0.27904779409499764,0.0,0.0,0.06994927046603622,0.03534035893731439,0.0
3.010692959690218,0.2634006429700395,0.0,0.0,0.0647277744882243,0.032643153951362094,0.0
3.0237829290801757,0.24630686310598218,0.0,0.0,0.059284658357606296,0.029849230404212265,0.0
3.036872898470133,0.2276217315787683,0.0,0.0,0.05361670034572061,0.026956018060249057,0.0
3.0499628678600907,0.2071873391744883,0.0,0.0,0.047721187981632496,0.02396111259353782,0.0
3.0630528372500483,0.18483311274045858,0.0,0.0,0.04159599981141778,0.02086231144946313,0.0
3.076142806640006,0.1603773213569772,0.0,0.0,0.035239692163980235,0.01765765247135736,0.0
3.089232776029963,0.13363001649012127,0.0,0.0,0.02865159025665452,0.014345455075938656,0.0
3.1023227454199205,0.10439798931459209,0.0,0.0,0.021831882728136538,0.010924363652537539,0.0
3.115412714809878,0.07249246548756298,0.0,0.0,0.014781718414420462,0.007393392738247525,0.0
3.1285026841998356,0.0377403675827921,0.0,0.0,0.007503303891017777,0.0037519733861711433,0.0
3.141592653589793,3.673940397442058e-16,0.0,0.0,7.123663486642058e-17,3.561831743321029e-17,0.0
3.1546826229797507,-0.037740367582791416,0.0,0.0,-0.00750330389101764,-0.003751973386171074,0.0
3.1677725923697078,-0.07249246548756086,0.0,0.0,-0.014781718414420088,-0.007393392738247337,0.0
3.1808625617596653,-0.10439798931459011,0.0,0.0,-0.02183188272813617,-0.010924363652537357,0.0
3.193952531149623,-0.13363001649011955,0.0,0.0,-0.028651590256654168,-0.014345455075938478,0.0
3.2070425005395804,-0.16037732135697666,0.0,0.0,-0.0352396921639801,-0.017657652471357293,0.0
3.220132469929538,-0.18483311274045813,0.0,0.0,-0.04159599981141766,-0.020862311449463065,0.0
3.2332224393194955,-0.20718733917448787,0.0,0.0,-0.04772118798163238,-0.023961112593537767,0.0
